hex_id,h3_resolution,source_h3_resolution,source_child_hex_count,acceptance_low,acceptance_medium,acceptance_high
891f2a62053ffff,9,10,7,0.2796,0.4654,0.6547
891f2a62057ffff,9,10,7,0.3664,0.5407,0.7457
891f2a6205bffff,9,10,7,0.1491,0.3266,0.5316
891f2a62063ffff,9,10,7,0.3149,0.489,0.6803
891f2a62067ffff,9,10,7,0.3641,0.5519,0.752
891f2a6206bffff,9,10,7,0.427,0.611,0.8113
891f2a6206fffff,9,10,7,0.3921,0.5584,0.7534
891f2a62073ffff,9,10,7,0.3547,0.5353,0.7319
891f2a62077ffff,9,10,7,0.3663,0.549,0.7419
891f2a6207bffff,9,10,7,0.3857,0.553,0.7484
891f2a62083ffff,9,10,7,0.305,0.4859,0.6754
891f2a62087ffff,9,10,7,0.3904,0.5617,0.7641
891f2a6208bffff,9,10,7,0.2531,0.4373,0.6427
891f2a6208fffff,9,10,7,0.3246,0.5006,0.6979
891f2a62093ffff,9,10,7,0.3593,0.5484,0.7624
891f2a62097ffff,9,10,7,0.3481,0.5333,0.7323
891f2a6209bffff,9,10,7,0.2493,0.4254,0.6114
891f2a620a3ffff,9,10,7,0.4457,0.6229,0.8183
891f2a620a7ffff,9,10,7,0.3604,0.5396,0.7426
891f2a620abffff,9,10,7,0.4014,0.5843,0.7914
891f2a620afffff,9,10,7,0.4689,0.6483,0.8391
891f2a620b3ffff,9,10,7,0.4196,0.5901,0.8046
891f2a620b7ffff,9,10,7,0.4571,0.6391,0.8363
891f2a620bbffff,9,10,7,0.3646,0.5509,0.7424
891f2a620c3ffff,9,10,7,0.2349,0.4111,0.6127
891f2a620c7ffff,9,10,7,0.2993,0.472,0.6843
891f2a620cbffff,9,10,7,0.1637,0.3306,0.5237
891f2a620cfffff,9,10,7,0.2797,0.4611,0.656
891f2a620d3ffff,9,10,7,0.1681,0.3454,0.5503
891f2a620d7ffff,9,10,7,0.165,0.3364,0.5394
891f2a620dbffff,9,10,7,0.1067,0.2704,0.4871
891f2a62103ffff,9,10,7,0.3833,0.5594,0.7589
891f2a62107ffff,9,10,7,0.3734,0.5573,0.763
891f2a6210bffff,9,10,7,0.4173,0.6013,0.7999
891f2a6210fffff,9,10,7,0.4154,0.5916,0.7941
891f2a62113ffff,9,10,7,0.4499,0.6143,0.8197
891f2a62117ffff,9,10,7,0.3979,0.5949,0.7896
891f2a6211bffff,9,10,7,0.4963,0.6704,0.8533
891f2a62123ffff,9,10,7,0.4204,0.595,0.7961
891f2a62127ffff,9,10,7,0.4814,0.6617,0.8589
891f2a6212bffff,9,10,7,0.4591,0.6463,0.8464
891f2a6212fffff,9,10,7,0.4084,0.5963,0.789
891f2a62133ffff,9,10,7,0.4789,0.6633,0.8649
891f2a62137ffff,9,10,7,0.4933,0.6601,0.8616
891f2a6213bffff,9,10,7,0.456,0.6357,0.8311
891f2a62143ffff,9,10,7,0.39,0.5566,0.7604
891f2a62147ffff,9,10,7,0.4489,0.6271,0.8306
891f2a6214bffff,9,10,7,0.3163,0.5024,0.701
891f2a6214fffff,9,10,7,0.3133,0.4927,0.6829
891f2a62153ffff,9,10,7,0.3771,0.5599,0.7619
891f2a62157ffff,9,10,7,0.4531,0.6309,0.8267
891f2a6215bffff,9,10,7,0.286,0.4654,0.6561
891f2a62163ffff,9,10,7,0.3851,0.558,0.7476
891f2a62167ffff,9,10,7,0.453,0.6321,0.8343
891f2a6216bffff,9,10,7,0.4129,0.596,0.7973
891f2a6216fffff,9,10,7,0.4917,0.6659,0.8507
891f2a62173ffff,9,10,7,0.373,0.5399,0.7401
891f2a62177ffff,9,10,7,0.4364,0.6204,0.8196
891f2a6217bffff,9,10,7,0.4261,0.5996,0.7893
891f2a62183ffff,9,10,7,0.5261,0.7081,0.8966
891f2a62187ffff,9,10,7,0.4501,0.6359,0.8344
891f2a6218bffff,9,10,7,0.4921,0.6709,0.8726
891f2a6218fffff,9,10,7,0.4691,0.6517,0.8499
891f2a62193ffff,9,10,7,0.5174,0.6871,0.88
891f2a62197ffff,9,10,7,0.421,0.5926,0.7934
891f2a6219bffff,9,10,7,0.4956,0.6784,0.8614
891f2a621a3ffff,9,10,7,0.4894,0.6709,0.8639
891f2a621a7ffff,9,10,7,0.395,0.5717,0.7611
891f2a621abffff,9,10,7,0.4529,0.6346,0.8359
891f2a621afffff,9,10,7,0.5439,0.7339,0.9191
891f2a621b3ffff,9,10,7,0.525,0.6979,0.8896
891f2a621b7ffff,9,10,7,0.4424,0.6214,0.8171
891f2a621bbffff,9,10,7,0.4274,0.6051,0.8107
891f2a621c3ffff,9,10,7,0.4924,0.6713,0.8419
891f2a621c7ffff,9,10,7,0.4574,0.6371,0.8226
891f2a621cbffff,9,10,7,0.3461,0.5279,0.7193
891f2a621cfffff,9,10,7,0.3667,0.5499,0.7461
891f2a621d3ffff,9,10,7,0.478,0.6466,0.85
891f2a621d7ffff,9,10,7,0.5121,0.6896,0.8856
891f2a621dbffff,9,10,7,0.3414,0.5294,0.7397
891f2a62203ffff,9,10,7,0.2297,0.3911,0.5994
891f2a62207ffff,9,10,7,0.3446,0.5224,0.731
891f2a6220bffff,9,10,7,0.2491,0.4293,0.6223
891f2a6220fffff,9,10,7,0.3964,0.5884,0.787
891f2a62213ffff,9,10,7,0.1834,0.3426,0.5477
891f2a62217ffff,9,10,7,0.3036,0.4763,0.6747
891f2a6221bffff,9,10,7,0.1839,0.3651,0.5629
891f2a62223ffff,9,10,7,0.4021,0.5763,0.7837
891f2a62227ffff,9,10,7,0.3693,0.5473,0.7421
891f2a6222bffff,9,10,7,0.3511,0.5214,0.7157
891f2a6222fffff,9,10,7,0.3024,0.4697,0.6704
891f2a62233ffff,9,10,7,0.3351,0.5179,0.7273
891f2a62237ffff,9,10,7,0.295,0.4824,0.6807
891f2a6223bffff,9,10,7,0.3949,0.5823,0.7776
891f2a62243ffff,9,10,7,0.2434,0.4141,0.6097
891f2a62247ffff,9,10,7,0.1867,0.3677,0.56
891f2a6224bffff,9,10,7,0.2081,0.376,0.5734
891f2a6224fffff,9,10,7,0.0976,0.2689,0.4767
891f2a62253ffff,9,10,4,0.1813,0.3563,0.561
891f2a62257ffff,9,10,7,0.1271,0.3051,0.5113
891f2a6225bffff,9,10,3,0.28,0.466,0.677
891f2a62263ffff,9,10,7,0.4121,0.5836,0.7784
891f2a62267ffff,9,10,7,0.3559,0.5393,0.7287
891f2a6226bffff,9,10,7,0.1676,0.3539,0.5579
891f2a6226fffff,9,10,7,0.2751,0.4514,0.6606
891f2a62273ffff,9,10,7,0.3411,0.5313,0.7344
891f2a62277ffff,9,10,7,0.3586,0.537,0.739
891f2a6227bffff,9,10,7,0.2049,0.3863,0.5829
891f2a62283ffff,9,10,7,0.1534,0.3083,0.5013
891f2a62287ffff,9,10,7,0.2399,0.4139,0.6146
891f2a6228bffff,9,10,7,0.1974,0.363,0.5699
891f2a6228fffff,9,10,7,0.2281,0.4204,0.6241
891f2a62293ffff,9,10,7,0.1136,0.2831,0.4791
891f2a62297ffff,9,10,7,0.1937,0.3717,0.5873
891f2a6229bffff,9,10,7,0.1686,0.3526,0.5506
891f2a622a3ffff,9,10,7,0.2896,0.471,0.6671
891f2a622a7ffff,9,10,7,0.347,0.535,0.733
891f2a622abffff,9,10,7,0.397,0.5846,0.7817
891f2a622afffff,9,10,7,0.2683,0.4537,0.6504
891f2a622b3ffff,9,10,7,0.2853,0.4717,0.6741
891f2a622b7ffff,9,10,7,0.3643,0.5354,0.7306
891f2a622bbffff,9,10,7,0.3396,0.525,0.7261
891f2a622c3ffff,9,10,2,0.219,0.38,0.59
891f2a622c7ffff,9,10,7,0.1456,0.317,0.5099
891f2a622cfffff,9,10,7,0.1031,0.2893,0.4879
891f2a622d7ffff,9,10,6,0.1378,0.3243,0.5293
891f2a62303ffff,9,10,7,0.1576,0.3381,0.5403
891f2a62307ffff,9,10,7,0.1973,0.3797,0.5861
891f2a6230bffff,9,10,7,0.3136,0.4956,0.6939
891f2a6230fffff,9,10,7,0.2607,0.4467,0.6434
891f2a62313ffff,9,10,7,0.157,0.3271,0.5381
891f2a62317ffff,9,10,7,0.1721,0.3699,0.5786
891f2a6231bffff,9,10,7,0.2896,0.4673,0.6586
891f2a62323ffff,9,10,7,0.3471,0.5157,0.7273
891f2a62327ffff,9,10,7,0.4313,0.611,0.8
891f2a6232bffff,9,10,7,0.3351,0.5197,0.7216
891f2a6232fffff,9,10,7,0.4221,0.5956,0.8001
891f2a62333ffff,9,10,7,0.312,0.487,0.6791
891f2a62337ffff,9,10,7,0.375,0.5633,0.7561
891f2a6233bffff,9,10,7,0.3089,0.4904,0.6969
891f2a62343ffff,9,10,7,0.467,0.6537,0.8551
891f2a62347ffff,9,10,7,0.418,0.5897,0.7873
891f2a6234bffff,9,10,7,0.372,0.5514,0.7516
891f2a6234fffff,9,10,7,0.4074,0.5809,0.7649
891f2a62353ffff,9,10,7,0.3781,0.5617,0.7667
891f2a62357ffff,9,10,7,0.475,0.6517,0.8426
891f2a6235bffff,9,10,7,0.3476,0.5343,0.7343
891f2a62363ffff,9,10,7,0.4487,0.6254,0.8206
891f2a62367ffff,9,10,7,0.4457,0.6306,0.8313
891f2a6236bffff,9,10,7,0.4037,0.5777,0.7831
891f2a6236fffff,9,10,7,0.46,0.6379,0.8399
891f2a62373ffff,9,10,7,0.3303,0.5216,0.7191
891f2a62377ffff,9,10,7,0.374,0.5546,0.7593
891f2a6237bffff,9,10,7,0.3886,0.5736,0.778
891f2a62383ffff,9,10,7,0.1394,0.3034,0.504
891f2a62387ffff,9,10,7,0.1514,0.334,0.5257
891f2a6238bffff,9,10,7,0.2091,0.3731,0.5621
891f2a6238fffff,9,10,7,0.1357,0.3203,0.5237
891f2a62393ffff,9,10,7,0.3654,0.551,0.751
891f2a62397ffff,9,10,7,0.3047,0.4777,0.6784
891f2a6239bffff,9,10,7,0.2944,0.4806,0.6789
891f2a623a3ffff,9,10,7,0.1647,0.3433,0.548
891f2a623a7ffff,9,10,7,0.2613,0.4474,0.6519
891f2a623abffff,9,10,7,0.19,0.3747,0.5673
891f2a623afffff,9,10,7,0.2666,0.4567,0.6571
891f2a623b3ffff,9,10,7,0.186,0.357,0.5463
891f2a623b7ffff,9,10,7,0.2904,0.4626,0.6637
891f2a623bbffff,9,10,7,0.1576,0.3351,0.5416
891f2a623c3ffff,9,10,7,0.3981,0.5854,0.7837
891f2a623c7ffff,9,10,7,0.3309,0.5121,0.7057
891f2a623cbffff,9,10,7,0.3599,0.538,0.7424
891f2a623cfffff,9,10,7,0.481,0.6559,0.8519
891f2a623d3ffff,9,10,7,0.4133,0.5934,0.7989
891f2a623d7ffff,9,10,7,0.308,0.4937,0.6993
891f2a623dbffff,9,10,7,0.3021,0.4733,0.6809
891f2a62403ffff,9,10,7,0.2706,0.453,0.6431
891f2a62407ffff,9,10,7,0.3309,0.5194,0.7083
891f2a6240bffff,9,10,7,0.2864,0.467,0.6591
891f2a6240fffff,9,10,7,0.3631,0.5426,0.7447
891f2a62413ffff,9,10,7,0.2374,0.4237,0.6326
891f2a62417ffff,9,10,7,0.1981,0.382,0.5909
891f2a6241bffff,9,10,7,0.1813,0.3683,0.5577
891f2a62423ffff,9,10,7,0.4051,0.5914,0.7991
891f2a62427ffff,9,10,7,0.425,0.6109,0.8157
891f2a6242bffff,9,10,7,0.3761,0.556,0.748
891f2a6242fffff,9,10,7,0.3719,0.5476,0.748
891f2a62433ffff,9,10,7,0.3467,0.5286,0.7264
891f2a62437ffff,9,10,7,0.3881,0.572,0.781
891f2a6243bffff,9,10,7,0.3281,0.51,0.7081
891f2a62443ffff,9,10,7,0.1494,0.3324,0.5296
891f2a62447ffff,9,10,7,0.295,0.4776,0.6864
891f2a6244bffff,9,10,5,0.0898,0.2522,0.4578
891f2a6244fffff,9,10,7,0.0969,0.266,0.4589
891f2a62453ffff,9,10,4,0.152,0.3257,0.5397
891f2a62457ffff,9,10,7,0.255,0.4427,0.644
891f2a6245bffff,9,10,2,0.031,0.138,0.3595
891f2a62463ffff,9,10,7,0.2043,0.3877,0.5779
891f2a62467ffff,9,10,7,0.19,0.3596,0.5629
891f2a6246bffff,9,10,7,0.0856,0.2651,0.4726
891f2a6246fffff,9,10,7,0.0556,0.2029,0.4089
891f2a62473ffff,9,10,7,0.2253,0.4093,0.603
891f2a62477ffff,9,10,7,0.2966,0.4816,0.6931
891f2a6247bffff,9,10,7,0.1209,0.2996,0.499
891f2a62483ffff,9,10,7,0.25,0.42,0.6251
891f2a62487ffff,9,10,7,0.29,0.4757,0.6783
891f2a6248bffff,9,10,7,0.2439,0.4264,0.629
891f2a6248fffff,9,10,7,0.1291,0.3079,0.5147
891f2a62493ffff,9,10,7,0.1416,0.331,0.5206
891f2a62497ffff,9,10,7,0.1221,0.2804,0.4771
891f2a6249bffff,9,10,7,0.3076,0.4804,0.6806
891f2a624a3ffff,9,10,7,0.4109,0.5784,0.7734
891f2a624a7ffff,9,10,7,0.4384,0.6174,0.82
891f2a624abffff,9,10,7,0.3856,0.565,0.779
891f2a624afffff,9,10,7,0.3899,0.5749,0.782
891f2a624b3ffff,9,10,7,0.4329,0.6089,0.8143
891f2a624b7ffff,9,10,7,0.478,0.6551,0.8571
891f2a624bbffff,9,10,7,0.3336,0.5263,0.7216
891f2a624c3ffff,9,10,2,0.278,0.437,0.6295
891f2a624c7ffff,9,10,7,0.242,0.4247,0.6253
891f2a624cfffff,9,10,6,0.246,0.4275,0.6233
891f2a624d7ffff,9,10,7,0.2701,0.4637,0.6707
891f2a62503ffff,9,10,7,0.4246,0.5927,0.7867
891f2a62507ffff,9,10,7,0.4224,0.6,0.7959
891f2a6250bffff,9,10,7,0.3536,0.5314,0.7371
891f2a6250fffff,9,10,7,0.4647,0.6431,0.8377
891f2a62513ffff,9,10,7,0.3226,0.5067,0.7137
891f2a62517ffff,9,10,7,0.3911,0.573,0.7624
891f2a6251bffff,9,10,7,0.357,0.5396,0.7263
891f2a62523ffff,9,10,7,0.4859,0.659,0.8646
891f2a62527ffff,9,10,7,0.544,0.7244,0.9181
891f2a6252bffff,9,10,7,0.45,0.628,0.8331
891f2a6252fffff,9,10,7,0.4606,0.6547,0.8473
891f2a62533ffff,9,10,7,0.449,0.6273,0.8269
891f2a62537ffff,9,10,7,0.482,0.6651,0.8531
891f2a6253bffff,9,10,7,0.46,0.6293,0.8359
891f2a62543ffff,9,10,7,0.349,0.5351,0.7206
891f2a62547ffff,9,10,7,0.3856,0.555,0.7387
891f2a6254bffff,9,10,7,0.3636,0.5411,0.7499
891f2a6254fffff,9,10,7,0.421,0.6067,0.8033
891f2a62553ffff,9,10,7,0.3543,0.5353,0.7241
891f2a62557ffff,9,10,7,0.3537,0.5333,0.7356
891f2a6255bffff,9,10,7,0.4251,0.6007,0.8071
891f2a62563ffff,9,10,7,0.5207,0.6999,0.8929
891f2a62567ffff,9,10,7,0.5173,0.7,0.8934
891f2a6256bffff,9,10,7,0.5131,0.6899,0.869
891f2a6256fffff,9,10,7,0.549,0.7279,0.9067
891f2a62573ffff,9,10,7,0.5234,0.7019,0.8813
891f2a62577ffff,9,10,7,0.4574,0.6366,0.826
891f2a6257bffff,9,10,7,0.4521,0.6397,0.8291
891f2a62583ffff,9,10,7,0.4543,0.6351,0.8363
891f2a62587ffff,9,10,7,0.5133,0.6903,0.8966
891f2a6258bffff,9,10,7,0.456,0.6317,0.8394
891f2a6258fffff,9,10,7,0.4609,0.6386,0.8384
891f2a62593ffff,9,10,7,0.5153,0.6869,0.8939
891f2a62597ffff,9,10,7,0.4579,0.6411,0.8477
891f2a6259bffff,9,10,7,0.4021,0.5916,0.8006
891f2a625a3ffff,9,10,7,0.461,0.6371,0.8399
891f2a625a7ffff,9,10,7,0.4847,0.6671,0.8651
891f2a625abffff,9,10,7,0.3983,0.5799,0.792
891f2a625afffff,9,10,7,0.4244,0.604,0.8037
891f2a625b3ffff,9,10,7,0.4813,0.6677,0.8517
891f2a625b7ffff,9,10,7,0.4564,0.6474,0.8491
891f2a625bbffff,9,10,7,0.4354,0.6204,0.8171
891f2a625c3ffff,9,10,7,0.3526,0.5194,0.7343
891f2a625c7ffff,9,10,7,0.3906,0.5754,0.7746
891f2a625cbffff,9,10,7,0.3547,0.5404,0.7439
891f2a625cfffff,9,10,7,0.3474,0.5307,0.7237
891f2a625d3ffff,9,10,7,0.4426,0.6201,0.8153
891f2a625d7ffff,9,10,7,0.3656,0.5376,0.729
891f2a625dbffff,9,10,7,0.4477,0.626,0.8283
891f2a62607ffff,9,10,7,0.0877,0.2506,0.4473
891f2a62617ffff,9,10,1,0.0,0.146,0.354
891f2a62623ffff,9,10,7,0.0349,0.1621,0.3691
891f2a62627ffff,9,10,7,0.0726,0.2301,0.4333
891f2a6262bffff,9,10,7,0.1001,0.2691,0.4623
891f2a6262fffff,9,10,7,0.063,0.2114,0.4096
891f2a62633ffff,9,10,7,0.0259,0.1519,0.3531
891f2a62637ffff,9,10,7,0.0253,0.139,0.3351
891f2a6263bffff,9,10,7,0.018,0.174,0.3766
891f2a62667ffff,9,10,7,0.1159,0.2996,0.4986
891f2a6266fffff,9,10,2,0.1945,0.3755,0.5645
891f2a62677ffff,9,10,3,0.086,0.2783,0.479
891f2a626a3ffff,9,10,7,0.1166,0.2877,0.4861
891f2a626a7ffff,9,10,7,0.0549,0.2287,0.421
891f2a626abffff,9,10,7,0.0753,0.2337,0.431
891f2a626afffff,9,10,7,0.0741,0.2183,0.4134
891f2a626b3ffff,9,10,7,0.1127,0.2916,0.4963
891f2a626b7ffff,9,10,7,0.0966,0.2686,0.4589
891f2a626bbffff,9,10,4,0.1155,0.2838,0.495
891f2a62803ffff,9,10,7,0.4826,0.6659,0.8674
891f2a62807ffff,9,10,7,0.4333,0.6096,0.8139
891f2a6280bffff,9,10,7,0.4619,0.6456,0.847
891f2a6280fffff,9,10,7,0.538,0.7066,0.8814
891f2a62813ffff,9,10,7,0.5289,0.6993,0.8739
891f2a62817ffff,9,10,7,0.4934,0.6806,0.8747
891f2a6281bffff,9,10,7,0.5141,0.6959,0.8939
891f2a62823ffff,9,10,7,0.4734,0.6656,0.8537
891f2a62827ffff,9,10,7,0.4283,0.6096,0.8091
891f2a6282bffff,9,10,7,0.4146,0.6049,0.7987
891f2a6282fffff,9,10,7,0.4643,0.6429,0.8291
891f2a62833ffff,9,10,7,0.4387,0.6223,0.8337
891f2a62837ffff,9,10,7,0.4337,0.603,0.8086
891f2a6283bffff,9,10,7,0.4646,0.641,0.8353
891f2a62843ffff,9,10,7,0.4273,0.6081,0.7949
891f2a62847ffff,9,10,7,0.4763,0.6653,0.859
891f2a6284bffff,9,10,7,0.444,0.631,0.8316
891f2a6284fffff,9,10,7,0.4551,0.6239,0.8109
891f2a62853ffff,9,10,7,0.4613,0.6494,0.8494
891f2a62857ffff,9,10,7,0.4017,0.5851,0.8033
891f2a6285bffff,9,10,7,0.3961,0.5706,0.7776
891f2a62863ffff,9,10,7,0.4297,0.6004,0.7984
891f2a62867ffff,9,10,7,0.4336,0.6117,0.824
891f2a6286bffff,9,10,7,0.4041,0.5927,0.7871
891f2a6286fffff,9,10,7,0.3831,0.5569,0.7551
891f2a62873ffff,9,10,7,0.523,0.6864,0.8777
891f2a62877ffff,9,10,7,0.4411,0.6224,0.8143
891f2a6287bffff,9,10,7,0.4603,0.6351,0.828
891f2a62883ffff,9,10,7,0.4823,0.6747,0.8773
891f2a62887ffff,9,10,7,0.4773,0.6713,0.8646
891f2a6288bffff,9,10,7,0.5177,0.6916,0.8756
891f2a6288fffff,9,10,7,0.4771,0.6517,0.8469
891f2a62893ffff,9,10,7,0.5144,0.6999,0.8926
891f2a62897ffff,9,10,7,0.4926,0.6801,0.8786
891f2a6289bffff,9,10,7,0.4426,0.6233,0.8271
891f2a628a3ffff,9,10,7,0.5114,0.6901,0.874
891f2a628a7ffff,9,10,7,0.5033,0.6849,0.8947
891f2a628abffff,9,10,7,0.4219,0.5936,0.7987
891f2a628afffff,9,10,7,0.4766,0.6479,0.8511
891f2a628b3ffff,9,10,7,0.4447,0.6331,0.8411
891f2a628b7ffff,9,10,7,0.4334,0.6046,0.8167
891f2a628bbffff,9,10,7,0.4774,0.6539,0.8599
891f2a628c3ffff,9,10,7,0.4631,0.6456,0.8439
891f2a628c7ffff,9,10,7,0.548,0.7226,0.9119
891f2a628cbffff,9,10,7,0.39,0.5727,0.7754
891f2a628cfffff,9,10,7,0.4887,0.6737,0.8579
891f2a628d3ffff,9,10,7,0.4514,0.6249,0.8194
891f2a628d7ffff,9,10,7,0.4583,0.6467,0.8427
891f2a628dbffff,9,10,7,0.4416,0.6224,0.8219
891f2a62903ffff,9,10,7,0.497,0.681,0.8749
891f2a62907ffff,9,10,7,0.5021,0.6687,0.8591
891f2a6290bffff,9,10,7,0.4827,0.6709,0.8441
891f2a6290fffff,9,10,7,0.4509,0.6351,0.8403
891f2a62913ffff,9,10,7,0.4661,0.6459,0.8529
891f2a62917ffff,9,10,7,0.3709,0.5489,0.7599
891f2a6291bffff,9,10,7,0.4429,0.6227,0.8279
891f2a62923ffff,9,10,7,0.2754,0.4571,0.6557
891f2a62927ffff,9,10,7,0.1989,0.3843,0.5974
891f2a6292bffff,9,10,7,0.3914,0.5704,0.7753
891f2a6292fffff,9,10,7,0.2829,0.458,0.6616
891f2a62933ffff,9,10,7,0.3939,0.5726,0.776
891f2a62937ffff,9,10,7,0.291,0.4746,0.6686
891f2a6293bffff,9,10,7,0.3974,0.5719,0.7614
891f2a62943ffff,9,10,7,0.458,0.6414,0.8429
891f2a62947ffff,9,10,7,0.3994,0.5851,0.7784
891f2a6294bffff,9,10,7,0.4086,0.5983,0.791
891f2a6294fffff,9,10,7,0.3993,0.58,0.7717
891f2a62953ffff,9,10,7,0.437,0.6129,0.8056
891f2a62957ffff,9,10,7,0.407,0.5773,0.785
891f2a6295bffff,9,10,7,0.5137,0.686,0.8784
891f2a62963ffff,9,10,7,0.4623,0.622,0.824
891f2a62967ffff,9,10,7,0.4756,0.6554,0.8483
891f2a6296bffff,9,10,7,0.5244,0.6959,0.8919
891f2a6296fffff,9,10,7,0.4536,0.6331,0.8366
891f2a62973ffff,9,10,7,0.4606,0.6344,0.8313
891f2a62977ffff,9,10,7,0.5457,0.7196,0.912
891f2a6297bffff,9,10,7,0.4676,0.6381,0.847
891f2a62983ffff,9,10,7,0.413,0.591,0.7897
891f2a62987ffff,9,10,7,0.4001,0.574,0.7647
891f2a6298bffff,9,10,7,0.4507,0.6254,0.8303
891f2a6298fffff,9,10,7,0.3286,0.5164,0.7237
891f2a62993ffff,9,10,7,0.4466,0.6281,0.8367
891f2a62997ffff,9,10,7,0.4806,0.6681,0.8663
891f2a6299bffff,9,10,7,0.494,0.679,0.8843
891f2a629a3ffff,9,10,7,0.2554,0.4286,0.6427
891f2a629a7ffff,9,10,7,0.1744,0.3344,0.5333
891f2a629abffff,9,10,7,0.3107,0.5007,0.6934
891f2a629afffff,9,10,7,0.2404,0.4196,0.6193
891f2a629b3ffff,9,10,7,0.2009,0.3824,0.5811
891f2a629b7ffff,9,10,7,0.1563,0.3391,0.5429
891f2a629bbffff,9,10,7,0.2544,0.4314,0.6289
891f2a629c3ffff,9,10,7,0.4666,0.651,0.8544
891f2a629c7ffff,9,10,7,0.3901,0.5731,0.7686
891f2a629cbffff,9,10,7,0.465,0.6504,0.8466
891f2a629cfffff,9,10,7,0.4596,0.6423,0.8419
891f2a629d3ffff,9,10,7,0.428,0.6033,0.8053
891f2a629d7ffff,9,10,7,0.4904,0.6623,0.8559
891f2a629dbffff,9,10,7,0.4563,0.6317,0.8397
891f2a62a03ffff,9,10,7,0.4216,0.6103,0.8033
891f2a62a07ffff,9,10,7,0.3493,0.5307,0.7344
891f2a62a0bffff,9,10,7,0.3756,0.5581,0.7557
891f2a62a0fffff,9,10,7,0.3281,0.5133,0.7274
891f2a62a13ffff,9,10,7,0.3811,0.557,0.7599
891f2a62a17ffff,9,10,7,0.4393,0.6257,0.8184
891f2a62a1bffff,9,10,7,0.3324,0.5234,0.7196
891f2a62a23ffff,9,10,7,0.3531,0.5329,0.7443
891f2a62a27ffff,9,10,7,0.3429,0.5313,0.7379
891f2a62a2bffff,9,10,7,0.3919,0.5704,0.7599
891f2a62a2fffff,9,10,7,0.337,0.5114,0.706
891f2a62a33ffff,9,10,7,0.3354,0.5199,0.7224
891f2a62a37ffff,9,10,7,0.3774,0.5553,0.7563
891f2a62a3bffff,9,10,7,0.3131,0.499,0.7054
891f2a62a43ffff,9,10,7,0.4114,0.5896,0.7951
891f2a62a47ffff,9,10,7,0.3086,0.4914,0.6857
891f2a62a4bffff,9,10,7,0.4447,0.6249,0.8193
891f2a62a4fffff,9,10,7,0.3529,0.5356,0.7271
891f2a62a53ffff,9,10,7,0.348,0.5341,0.743
891f2a62a57ffff,9,10,7,0.3677,0.5361,0.7389
891f2a62a5bffff,9,10,7,0.4031,0.5786,0.78
891f2a62a63ffff,9,10,7,0.3781,0.562,0.7527
891f2a62a67ffff,9,10,7,0.4174,0.5823,0.7863
891f2a62a6bffff,9,10,7,0.3847,0.5711,0.772
891f2a62a6fffff,9,10,7,0.3841,0.5696,0.77
891f2a62a73ffff,9,10,7,0.3199,0.5029,0.7071
891f2a62a77ffff,9,10,7,0.3243,0.5083,0.7189
891f2a62a7bffff,9,10,7,0.3086,0.498,0.7109
891f2a62a83ffff,9,10,7,0.3896,0.5621,0.7649
891f2a62a87ffff,9,10,7,0.4454,0.6361,0.8337
891f2a62a8bffff,9,10,7,0.3664,0.5421,0.7354
891f2a62a8fffff,9,10,7,0.3779,0.5564,0.7551
891f2a62a93ffff,9,10,7,0.4154,0.6004,0.7949
891f2a62a97ffff,9,10,7,0.3151,0.4963,0.6883
891f2a62a9bffff,9,10,7,0.3383,0.5156,0.7127
891f2a62aa3ffff,9,10,7,0.4356,0.6207,0.8217
891f2a62aa7ffff,9,10,7,0.3596,0.542,0.7387
891f2a62aabffff,9,10,7,0.388,0.5637,0.7616
891f2a62aafffff,9,10,7,0.3999,0.578,0.7747
891f2a62ab3ffff,9,10,7,0.4907,0.6734,0.881
891f2a62ab7ffff,9,10,7,0.5116,0.6887,0.8803
891f2a62abbffff,9,10,7,0.4977,0.6776,0.8759
891f2a62ac3ffff,9,10,7,0.411,0.5977,0.787
891f2a62ac7ffff,9,10,7,0.3531,0.527,0.7189
891f2a62acbffff,9,10,7,0.3733,0.5474,0.7474
891f2a62acfffff,9,10,7,0.3526,0.5351,0.7409
891f2a62ad3ffff,9,10,7,0.3846,0.5617,0.7667
891f2a62ad7ffff,9,10,7,0.396,0.5751,0.7736
891f2a62adbffff,9,10,7,0.3843,0.5659,0.7556
891f2a62b03ffff,9,10,7,0.3987,0.5789,0.7694
891f2a62b07ffff,9,10,7,0.3467,0.5209,0.7173
891f2a62b0bffff,9,10,7,0.3169,0.5024,0.6956
891f2a62b0fffff,9,10,7,0.21,0.3979,0.5929
891f2a62b13ffff,9,10,7,0.4004,0.582,0.7769
891f2a62b17ffff,9,10,7,0.4466,0.6251,0.833
891f2a62b1bffff,9,10,7,0.4323,0.6009,0.7976
891f2a62b23ffff,9,10,7,0.3434,0.5273,0.7249
891f2a62b27ffff,9,10,7,0.3614,0.5424,0.7374
891f2a62b2bffff,9,10,7,0.3649,0.5459,0.7396
891f2a62b2fffff,9,10,7,0.409,0.5941,0.8051
891f2a62b33ffff,9,10,7,0.3344,0.5254,0.7184
891f2a62b37ffff,9,10,7,0.4307,0.614,0.8094
891f2a62b3bffff,9,10,7,0.2781,0.4643,0.6629
891f2a62b43ffff,9,10,7,0.1963,0.3726,0.579
891f2a62b47ffff,9,10,7,0.212,0.3831,0.5817
